ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,CUSTOMER_NAME,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT,YEAR
,CA-2021-144638,2021-03-10,2021-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6,1,0,0,2021
,CA-2021-144638,2021-03-10,2021-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43,2,0,11,2021
,CA-2021-132290,2021-03-10,2021-03-14,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,West,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933,4,0,-173,2021
,CA-2021-144638,2021-03-11,2021-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,Central,OFF-AR-10003958,Office Supplies,Art,Newell 337,5,2,0,0,2021
,CA-2021-144638,2021-03-11,2021-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35,3,0,-8,2021
,CA-2021-153843,2021-03-11,2021-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30,2,0,15,2021
,CA-2021-153843,2021-03-11,2021-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,West,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465,2,0,120,2021
,CA-2021-153843,2021-03-11,2021-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27,4,0,12,2021
,US-2021-133081,2021-03-11,2021-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63,4,0,24,2021
,US-2021-133081,2021-03-11,2021-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,West,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26,1,0,11,2021
,CA-2021-155824,2021-03-12,2021-03-15,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,East,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48,1,0,3,2021
,CA-2021-155824,2021-03-12,2021-03-15,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13,4,0,-10,2021
,CA-2021-140494,2021-03-12,2021-03-15,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111,4,0,21,2021
,CA-2021-104080,2021-03-13,2021-03-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171,5,0,64,2021
,CA-2021-104080,2021-03-13,2021-03-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,3,2,0,0,2021
,CA-2021-130967,2021-03-13,2021-03-16,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53,3,0,-10,2021
,US-2021-141558,2021-03-13,2021-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,West,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776,5,0,-181,2021
,US-2021-141558,2021-03-13,2021-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12,1,0,-8,2021
,US-2021-141558,2021-03-13,2021-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154,3,0,-46,2021
,US-2021-141558,2021-03-13,2021-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,West,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43,1,0,3,2021
,CA-2021-161172,2021-03-13,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44,2,0,-7,2021
,CA-2021-161172,2021-03-13,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51,6,0,7,2021
,CA-2021-161172,2021-03-13,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5,3,0,-3,2021
,CA-2021-161172,2021-03-13,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159,2,0,43,2021
,CA-2021-161172,2021-03-13,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54,2,0,3,2021
,CA-2021-162474,2021-03-13,2021-03-16,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7,1,0,2,2021
,CA-2021-147291,2021-03-13,2021-03-17,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,48227,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895,4,0,421,2021
,CA-2021-159352,2021-03-13,2021-03-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69,7,0,32,2021
,CA-2021-116288,2021-03-13,2021-03-17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,San Francisco,California,94122,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242,3,0,9,2021
,CA-2021-152786,2021-03-13,2021-03-17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40,9,0,18,2021
,CA-2021-107713,2021-03-13,2021-03-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174,3,0,81,2021
,US-2021-146906,2021-03-13,2021-03-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299,2,0,74,2021
,CA-2021-114370,2021-03-13,2021-03-17,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49,2,0,4,2021
,CA-2021-152135,2021-03-14,2021-03-18,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445,8,0,-81,2021
,US-2021-101539,2021-03-16,2021-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6,1,0,3,2021
,US-2021-101539,2021-03-16,2021-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46,1,0,1,2021
,US-2021-101539,2021-03-16,2021-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659,3,0,49,2021
,CA-2021-106859,2021-03-16,2021-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90,8,0,25,2021
,CA-2021-106859,2021-03-16,2021-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140,8,0,49,2021
,CA-2021-106859,2021-03-16,2021-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,East,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214,5,0,88,2021
,CA-2021-106859,2021-03-16,2021-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,East,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,45,7,0,21,2021
,CA-2021-106859,2021-03-16,2021-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,288,6,0,138,2021
,CA-2021-166296,2021-03-16,2021-03-19,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,Central,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314,3,0,150,2021
,CA-2021-122763,2021-03-16,2021-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56,2,0,19,2021
,CA-2021-122763,2021-03-16,2021-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274,7,0,102,2021
,CA-2021-122007,2021-03-16,2021-03-20,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90,7,0,26,2021
,CA-2021-166499,2021-03-16,2021-03-20,First Class,VG-21805,Vivek Grady,Corporate,United States,Lakewood,New Jersey,8701,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8,3,0,2,2021
,CA-2021-105851,2021-03-17,2021-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332,2,0,-299,2021
,CA-2021-129567,2021-03-17,2021-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17,2,0,5,2021
,CA-2021-142867,2021-03-17,2021-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13,6,0,-22,2021
,CA-2021-142867,2021-03-17,2021-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10,3,0,3,2021
,CA-2021-129294,2021-03-17,2021-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310,2,0,80,2021
,CA-2021-129294,2021-03-17,2021-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70,6,0,22,2021
,CA-2021-129294,2021-03-17,2021-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19,5,0,6,2021
,CA-2021-129294,2021-03-17,2021-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140,3,0,54,2021
,CA-2021-124436,2021-03-17,2021-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697,5,0,8,2021
,CA-2021-124436,2021-03-17,2021-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30,1,0,12,2021
,CA-2021-124436,2021-03-17,2021-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,South,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27,7,0,9,2021
,CA-2021-143084,2021-03-17,2021-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13,5,0,3,2021
,CA-2021-143084,2021-03-17,2021-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19,5,0,9,2021
,CA-2021-140949,2021-03-18,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107,8,0,27,2021
,CA-2021-140949,2021-03-18,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7,1,0,3,2021
,CA-2021-140949,2021-03-18,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,59,6,0,22,2021
,CA-2021-140949,2021-03-18,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46,3,0,12,2021
,CA-2021-160087,2021-03-18,2021-03-22,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23,3,0,6,2021
,CA-2021-105410,2021-03-18,2021-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19,6,0,6,2021
,CA-2021-105410,2021-03-18,2021-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,East,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657,6,0,-131,2021
,CA-2021-105410,2021-03-18,2021-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,East,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99,2,0,10,2021
,CA-2021-105410,2021-03-18,2021-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199,4,0,85,2021
,CA-2021-124436,2021-03-18,2021-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14,2,0,5,2021
,CA-2021-140949,2021-03-19,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,18,5,0,9,2021
,CA-2021-140949,2021-03-19,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119,6,0,31,2021
,CA-2021-140949,2021-03-19,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9,3,0,3,2021
,CA-2021-140949,2021-03-19,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57,3,0,18,2021
,CA-2021-140949,2021-03-19,2021-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71,8,0,13,2021
,CA-2021-108539,2021-03-19,2021-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725,4,0,210,2021
,CA-2021-108539,2021-03-19,2021-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,South,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10,3,0,3,2021
,CA-2021-108539,2021-03-19,2021-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8,2,0,2,2021
,CA-2021-148145,2021-03-19,2021-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46,4,0,21,2021
,US-2021-129224,2021-03-19,2021-03-23,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4,2,0,1,2021
,CA-2021-117156,2021-03-19,2021-03-23,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601,West,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8,3,0,2,2021
,US-2021-119438,2021-03-20,2021-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2,3,0,-7,2021
,US-2021-119438,2021-03-20,2021-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27,3,0,4,2021
,US-2021-119438,2021-03-20,2021-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82,3,0,-41,2021
,US-2021-119438,2021-03-20,2021-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182,3,0,-320,2021
,CA-2021-162075,2021-03-20,2021-03-24,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537,7,0,47,2021
,CA-2021-140515,2021-03-20,2021-03-24,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381,7,0,106,2021
,US-2021-104955,2021-03-21,2021-03-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,Central,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28,7,0,13,2021
,CA-2021-165491,2021-03-21,2021-03-24,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,Central,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265,7,0,63,2021
,US-2021-143770,2021-03-21,2021-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38,2021
,US-2021-143770,2021-03-21,2021-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61,2,0,27,2021
,CA-2021-140151,2021-03-21,2021-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32,2,0,4,2021
,CA-2021-140151,2021-03-21,2021-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20,3,0,9,2021
,CA-2021-140151,2021-03-21,2021-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999,4,0,6719,2021
,CA-2021-111591,2021-03-21,2021-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30,6,0,10,2021
,CA-2021-111591,2021-03-21,2021-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13,7,0,0,2021
,CA-2021-111591,2021-03-21,2021-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22,3,0,6,2021
,CA-2021-111591,2021-03-21,2021-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359,4,0,7,2021
,CA-2021-101637,2021-03-21,2021-03-25,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12,2,0,0,2021
,CA-2021-154214,2021-03-23,2021-03-25,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2,1,0,1,2021
,CA-2021-169285,2021-03-23,2021-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277,5,0,133,2021
,CA-2021-169285,2021-03-23,2021-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5,1,0,2,2021
,CA-2021-155985,2021-03-23,2021-03-25,First Class,BE-11335,Bill Eplett,Home Office,United States,San Francisco,California,94122,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211,8,0,76,2021
,CA-2021-136511,2021-03-23,2021-03-25,Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347,3,0,17,2021
,US-2021-117534,2021-03-23,2021-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211,4,0,15,2021
,US-2021-117534,2021-03-23,2021-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479,2,0,59,2021
,CA-2021-120719,2021-03-23,2021-03-26,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,South,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34,5,0,11,2021
,US-2021-117534,2021-03-24,2021-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,East,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176,4,0,45,2021
,US-2021-117534,2021-03-24,2021-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,East,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16,9,0,4,2021
,US-2021-117534,2021-03-24,2021-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185,4,0,62,2021
,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47,3,0,22,2021
,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469,1,0,136,2021
,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207,3,0,2,2021
,CA-2021-156272,2021-03-24,2021-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64,1,0,8,2021
,US-2021-121251,2021-03-25,2021-03-27,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,Central,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257,2,0,-28,2021
,US-2021-121251,2021-03-25,2021-03-27,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119,4,0,33,2021
